label,entity,adjective,is_negated,sentiment,competence,morality,dehuman_flag,negated_dehuman_flag,dehuman_category
INTL_ACTORS,un,unclear,False,-0.7687,-1.4318,-0.4139,0,0,
PAL_POLITICAL,pa,vital,False,-0.818,0.7278,0.6316,0,0,
INTL_ACTORS,iran,sharp,False,-0.6107,0.5591,0.1951,0,0,
INTL_ACTORS,iran,unnamed,False,-0.659,-0.9052,-0.4624,0,0,
PAL_POLITICAL,pa,extraordinary,False,-0.5877,0.9072,0.6852,0,0,
INTL_ACTORS,iran,radical,False,-0.6152,0.2301,-0.9022,0,0,
INTL_ACTORS,iran,soft,False,-0.766,0.6546,0.6358,0,0,
INTL_ACTORS,un,social,False,-0.7908,0.8349,0.5586,0,0,
PAL_POLITICAL,pa,acute,False,-0.7663,-0.3056,-0.219,0,0,
INTL_ACTORS,un,external,False,0.0,0.9673,-0.4673,0,0,
INTL_ACTORS,un,unlikely,False,0.0,-0.8203,-0.2337,0,0,
INTL_ACTORS,un,tear,False,-0.5781,-0.6953,0.0656,0,0,
PAL_POLITICAL,pa,left,False,-0.7551,-0.4602,0.4315,0,0,
ISR_POLITICAL,israel,liberal,False,0.0,-0.5277,0.2433,0,0,
PAL_POLITICAL,pa,genuine,False,0.0,0.8658,1.1715,0,0,
PAL_POLITICAL,pa,marginal,False,0.0,-1.0693,-0.0665,0,0,
INTL_ACTORS,un,worth,False,0.0,0.531,1.1333,0,0,
INTL_ACTORS,un,unimaginable,False,0.0,-0.5957,-0.577,0,0,
INTL_ACTORS,iran,social,False,0.0,0.8349,0.5586,0,0,
ISR_POLITICAL,israel,vast,False,0.7346,0.5041,-0.021,0,0,
PAL_POLITICAL,pa,capable,False,-0.8806,1.7875,0.2008,0,0,
INTL_ACTORS,trump,defensive,False,0.0,-0.1636,-0.3229,0,0,
PAL_POLITICAL,pa,offensive,False,0.0,-0.5148,-1.0666,0,0,
INTL_ACTORS,un,unseen,False,-0.6611,-0.7108,-0.3537,0,0,
ISR_POLITICAL,israel,sovereign,False,-0.6611,-0.478,0.455,0,0,
INTL_ACTORS,un,uncomfortable,False,-0.6812,-1.6382,-0.0025,0,0,
ISR_POLITICAL,israel,regulatory,False,0.0,0.1925,-0.9479,0,0,
INTL_ACTORS,un,unchanged,False,0.0,-0.4911,0.4173,0,0,
INTL_ACTORS,un,unregistered,False,-0.5836,-0.737,-0.455,0,0,
INTL_ACTORS,un,moral,False,0.0,-0.5166,1.4258,0,0,
PAL_POLITICAL,pa,transparent,False,0.0,0.6145,0.6204,0,0,
PAL_POLITICAL,pa,subject,False,0.0,0.1535,0.4407,0,0,
ISR_POLITICAL,israel,loud,False,-0.8927,-0.7503,0.0464,0,0,
PAL_ORG,hamas,ruthless,False,-0.7928,-0.672,-2.8917,0,0,
ISR_POLITICAL,israel,grave,False,-0.699,-0.7139,0.2804,0,0,
INTL_ACTORS,un,unmistakable,False,0.0,0.2486,0.3441,0,0,
PAL_POLITICAL,pa,stormy,False,0.0,-1.1397,-0.1413,0,0,
ISR_POLITICAL,netanyahu,dramatic,False,0.0,0.3678,0.2745,0,0,
ISR_POLITICAL,netanyahu,unequivocal,False,0.0,-0.0952,0.5401,0,0,
ISR_POLITICAL,israel,understandable,False,0.0,-0.4257,0.5953,0,0,
ISR_POLITICAL,netanyahu,due,False,0.0,-0.6619,-0.2705,0,0,
INTL_ACTORS,un,unrelated,False,-0.8063,-1.1788,-0.4492,0,0,
INTL_ACTORS,trump,hyperbolic,False,-0.7642,-1.1922,-0.2907,0,0,
INTL_ACTORS,un,unverified,False,-0.7642,-1.6143,-0.3738,0,0,
INTL_ACTORS,un,voluntary,False,-0.7642,-0.1064,0.6187,0,0,
PAL_POLITICAL,pa,realist,False,0.0,-0.0951,0.4769,0,0,
INTL_ACTORS,usa,fearful,False,-0.6688,-2.0596,-0.909,0,0,
PAL_POLITICAL,pa,worth,False,-0.8082,0.531,1.1333,0,0,
INTL_ACTORS,un,more,False,0.0,0.8631,0.4455,0,0,
INTL_ACTORS,un,staunch,False,-0.8967,-0.1963,0.0632,0,0,
ISR_POLITICAL,israel,homegrown,False,0.0,0.2354,-0.5551,0,0,
INTL_ACTORS,un,unequivocal,False,0.0,-0.0952,0.5401,0,0,
INTL_ACTORS,un,sharp,False,-0.8835,0.5591,0.1951,0,0,
INTL_ACTORS,un,unmistakable,False,-0.8835,0.2486,0.3441,0,0,
ISR_POLITICAL,israel,enormous,False,0.0,0.4165,-0.1265,0,0,
INTL_ACTORS,un,friendly,False,0.0,1.4366,1.1115,0,0,
ISR_POLITICAL,israel,responsible,False,0.0,0.5115,-0.2948,0,0,
INTL_ACTORS,un,essential,False,0.0,1.225,1.1167,0,0,
INTL_ACTORS,un,unavailable,False,0.0,-1.0808,0.0334,0,0,
ISR_POLITICAL,israel,talented,False,0.7826,0.7959,0.1174,0,0,
INTL_ACTORS,iran,clerical,False,0.0,-0.2774,-0.6858,0,0,
INTL_ACTORS,un,tough,False,-0.5352,0.2067,-0.0791,0,0,
INTL_ACTORS,un,indirect,False,-0.5352,0.1593,-0.3996,0,0,
INTL_ACTORS,trump,inactive,False,0.0,-1.2225,0.0906,0,0,
INTL_ACTORS,un,indirect,False,0.0,0.1593,-0.3996,0,0,
INTL_ACTORS,iran,conservative,False,0.0,-0.3321,0.0159,0,0,
INTL_ACTORS,trump,volatile,False,-0.7049,-0.8194,-1.0701,0,0,
INTL_ACTORS,un,unqualified,False,-0.5673,-2.0272,-0.3586,0,0,
ISR_POLITICAL,israel,focal,False,0.5978,0.6713,0.5493,0,0,
INTL_ACTORS,un,unprecedented,False,-0.861,0.7364,-0.5512,0,0,
INTL_ACTORS,trump,weary,False,0.0,-1.735,0.7579,0,0,
ISR_POLITICAL,israel,right,False,0.0,0.3563,0.7214,0,0,
PAL_POLITICAL,pa,passive,False,0.0,0.0607,0.2603,0,0,
INTL_ACTORS,un,tank,False,0.0,0.7513,0.5253,0,0,
ISR_POLITICAL,israel,similar,False,0.0,0.4569,-0.0274,0,0,
INTL_ACTORS,un,extensive,False,-0.6864,1.7801,0.0488,0,0,
ISR_POLITICAL,israel,unequivocal,False,0.0,-0.0952,0.5401,0,0,
INTL_ACTORS,un,temporary,False,0.0,-0.5069,0.0551,0,0,
INTL_ACTORS,un,unfulfilled,False,-0.4977,-1.9525,0.1316,0,0,
INTL_ACTORS,un,autonomous,False,-0.8116,0.7592,0.3678,0,0,
INTL_ACTORS,turkey,personal,False,0.0,1.1114,0.7794,0,0,
INTL_ACTORS,iran,hostile,False,0.0,-1.1626,-1.6131,0,0,
INTL_ACTORS,un,capable,False,0.0,1.7875,0.2008,0,0,
INTL_ACTORS,turkey,hostile,False,-0.6391,-1.1626,-1.6131,0,0,
INTL_ACTORS,un,unwelcome,False,-0.8066,-1.6628,-1.2049,0,0,
INTL_ACTORS,syria,entrenchment,False,-0.5341,-0.6913,-0.4935,0,0,
INTL_ACTORS,syria,southeastern,False,-0.6761,-0.0612,-0.1243,0,0,
ISR_POLITICAL,israel,troubling,False,0.0,-1.4184,-0.571,0,0,
ISR_POLITICAL,israel,urgent,False,0.0,-0.058,0.0864,0,0,
INTL_ACTORS,hezbollah,entire,False,-0.8596,0.4004,0.2851,0,0,
PAL_POLITICAL,pa,antisemitic,False,-0.805,-1.1636,-2.0154,0,0,
PAL_POLITICAL,pa,right,False,0.0,0.3563,0.7214,0,0,
ISR_POLITICAL,israel,cynical,False,-0.7568,-1.7499,-0.9921,0,0,
PAL_POLITICAL,pa,determined,False,-0.5188,0.078,-0.0005,0,0,
PAL_POLITICAL,pa,blunt,False,-0.5188,-0.7468,-0.3139,0,0,
INTL_ACTORS,un,accustomed,False,0.0,-0.096,0.2738,0,0,
INTL_ACTORS,un,barbaric,False,-0.8512,-1.7353,-2.6773,1,0,subhuman
INTL_ACTORS,un,urgent,False,-0.8512,-0.058,0.0864,0,0,
INTL_ACTORS,un,unchecked,False,-0.9151,-1.4727,-1.3866,0,0,
INTL_ACTORS,un,empty,False,-0.8257,-1.1529,0.5157,0,0,
PAL_POLITICAL,pa,painful,False,0.0,-1.4033,-0.4238,0,0,
INTL_ACTORS,iran,jihadist,False,-0.7729,-0.4774,-2.0088,0,0,
ISR_POLITICAL,israel,convenient,False,0.0,1.6054,1.0489,0,0,
ISR_POLITICAL,israel,unprepared,False,-0.5461,-2.4821,-0.2569,0,0,
INTL_ACTORS,trump,decisive,False,-0.6143,0.5658,0.47,0,0,
INTL_ACTORS,trump,likely,False,-0.6143,-0.3397,-0.0507,0,0,
INTL_ACTORS,un,dramatic,False,0.0,0.3678,0.2745,0,0,
INTL_ACTORS,un,unprecedented,False,-0.7206,0.7364,-0.5512,0,0,
INTL_ACTORS,un,underground,False,0.0,0.3217,-0.5611,0,0,
PAL_POLITICAL,pa,painful,False,0.0,-1.4033,-0.4238,0,0,
INTL_ACTORS,iran,prolonged,False,-0.7709,-0.9647,-0.3409,0,0,
INTL_ACTORS,iran,jihadist,False,-0.6166,-0.4774,-2.0088,0,0,
INTL_ACTORS,un,unknown,False,-0.5846,-0.4389,-0.4127,0,0,
INTL_ACTORS,un,moral,False,0.0,-0.5166,1.4258,0,0,
INTL_ACTORS,un,vast,False,0.0,0.5041,-0.021,0,0,
INTL_ACTORS,un,undeveloped,False,0.0,-1.0621,0.7223,0,0,
INTL_ACTORS,un,secondary,False,0.0,0.0413,0.1418,0,0,
INTL_ACTORS,un,urban,False,0.0,0.2741,0.4435,0,0,
ISR_POLITICAL,israel,not_theoretical,True,-0.0,-0.9201,-0.8244,0,0,
ISR_POLITICAL,israel,not_capable,True,0.5374,-1.7875,-0.2008,0,0,
PAL_RESISTANCE,gaza,remarkable,False,0.5913,1.238,0.8918,0,0,
PAL_POLITICAL,pa,free,False,-0.5994,1.1814,0.4539,0,0,
PAL_POLITICAL,pa,spacious,False,0.5536,1.8109,1.8306,0,0,
PAL_RESISTANCE,gaza,devastated,False,0.0,-1.7656,-0.693,0,0,
INTL_ACTORS,un,unwise,False,-0.906,-2.129,-0.9858,0,0,
ISR_POLITICAL,israel,justified,False,-0.5919,-0.8712,0.0453,0,0,
ISR_POLITICAL,israel,extraordinary,False,0.6019,0.9072,0.6852,0,0,
PAL_POLITICAL,pa,powerful,False,-0.8643,2.5081,-0.662,0,0,
INTL_ACTORS,un,unreliable,False,0.0,-2.4577,-1.1199,0,0,
INTL_ACTORS,un,not_unavoidable,True,0.634,1.3128,0.1304,0,0,
INTL_ACTORS,un,external,False,-0.634,0.9673,-0.4673,0,0,
INTL_ACTORS,un,unbroken,False,0.0,-0.5047,1.0347,0,0,
INTL_ACTORS,un,rich,False,0.9697,0.8542,0.3544,0,0,
ISR_POLITICAL,israel,stuck,False,0.0,-1.1133,0.0556,0,0,
INTL_ACTORS,un,sound,False,0.72,0.6018,0.4143,0,0,
ISR_POLITICAL,israel,meaningful,False,-0.7666,0.7228,1.2975,0,0,
ISR_POLITICAL,israel,limited,False,-0.6141,0.379,0.1615,0,0,
INTL_ACTORS,syria,extensive,False,-0.5857,1.7801,0.0488,0,0,
ISR_POLITICAL,israel,ambitious,False,0.0,0.6385,-0.4185,0,0,
INTL_ACTORS,usa,practical,False,-0.7294,1.7972,1.1803,0,0,
INTL_ACTORS,usa,trilateral,False,-0.7294,0.1564,-0.5569,0,0,
ISR_POLITICAL,israel,defensive,False,0.0,-0.1636,-0.3229,0,0,
ISR_POLITICAL,israel,intimate,False,0.6837,0.6737,1.0962,0,0,
INTL_ACTORS,syria,convinced,False,0.6837,-0.2644,0.0903,0,0,
INTL_ACTORS,un,practical,False,0.6837,1.7972,1.1803,0,0,
ISR_POLITICAL,israel,hostile,False,0.0,-1.1626,-1.6131,0,0,
ISR_POLITICAL,israel,optimal,False,0.0,1.5149,0.4371,0,0,
ISR_POLITICAL,israel,vital,False,0.0,0.7278,0.6316,0,0,
INTL_ACTORS,syria,continuous,False,0.0,1.1536,0.268,0,0,
INTL_ACTORS,un,creative,False,0.6236,1.459,0.6975,0,0,
PAL_ORG,hamas,gentle,False,-0.6235,0.7899,1.4365,0,0,
ISR_POLITICAL,israel,helpful,False,0.0,0.7823,1.0277,0,0,
PAL_POLITICAL,pa,regular,False,0.0,0.7411,0.3868,0,0,
INTL_ACTORS,iran,reluctant,False,-0.5509,-1.2326,-0.1762,0,0,
INTL_ACTORS,trump,prepared,False,0.0,0.6696,0.5031,0,0,
INTL_ACTORS,un,powerful,False,0.0,2.5081,-0.662,0,0,
INTL_ACTORS,un,countervailing,False,0.0,-0.3902,-0.0158,0,0,
ISR_POLITICAL,israel,likely,False,0.0,-0.3397,-0.0507,0,0,
PAL_POLITICAL,pa,sustained,False,0.0,0.4369,0.4818,0,0,
INTL_ACTORS,iran,plausible,False,0.0,-0.4929,0.267,0,0,
PAL_POLITICAL,pa,prolonged,False,0.0,-0.9647,-0.3409,0,0,
INTL_ACTORS,iran,less,False,-0.5768,0.1494,0.6223,0,0,
PAL_POLITICAL,pa,traditional,False,0.0,1.3589,0.6595,0,0,
INTL_ACTORS,saudi arabia,vast,False,0.0,0.5041,-0.021,0,0,
PAL_POLITICAL,pa,core,False,-0.7348,1.3246,0.1021,0,0,
INTL_ACTORS,saudi arabia,advanced,False,0.8193,2.9294,-0.3625,0,0,
PAL_POLITICAL,pa,multilayered,False,0.0,0.3025,0.2881,0,0,
INTL_ACTORS,saudi arabia,rightful,False,0.0,-0.5085,0.6967,0,0,
PAL_POLITICAL,pa,defensive,False,0.0,-0.1636,-0.3229,0,0,
ISR_POLITICAL,israel,unwilling,False,-0.8332,-1.857,-0.2321,0,0,
PAL_POLITICAL,pa,fleeting,False,0.0,-1.2076,0.5765,0,0,
INTL_ACTORS,un,rare,False,0.0,0.1025,0.3933,0,0,
INTL_ACTORS,iran,more,False,-0.8663,0.8631,0.4455,0,0,
INTL_ACTORS,un,live,False,-0.8406,0.3721,0.4101,0,0,
PAL_POLITICAL,pa,ruthless,False,-0.8927,-0.672,-2.8917,0,0,
ISR_POLITICAL,israel,not_moral,True,-0.0,0.5166,-1.4258,0,0,
ISR_POLITICAL,israel,not_episodic,True,0.54,0.8123,0.1323,0,0,
PAL_POLITICAL,pa,less,False,-0.6592,0.1494,0.6223,0,0,
PAL_POLITICAL,pa,persistent,False,-0.5519,-0.5376,-0.5337,0,0,
PAL_POLITICAL,pa,executive,False,0.0,0.8734,-0.3271,0,0,
PAL_POLITICAL,pa,radical,False,-0.5195,0.2301,-0.9022,0,0,
PAL_POLITICAL,pa,technocratic,False,0.0,-0.8448,-0.4079,0,0,
INTL_ACTORS,un,unable,False,-0.4967,-1.0163,-0.0372,0,0,
INTL_ACTORS,un,countless,False,-0.8821,-0.0183,0.1703,0,0,
INTL_ACTORS,un,unqualified,False,-0.8821,-2.0272,-0.3586,0,0,
INTL_ACTORS,un,unlicensed,False,-0.9255,-1.4142,-1.1338,0,0,
ISR_POLITICAL,israel,ultra,False,-0.7457,1.3329,-0.0265,0,0,
ISR_POLITICAL,israel,original,False,-0.7457,0.7165,0.6871,0,0,
PAL_POLITICAL,pa,insufficient,False,-0.9071,-1.4939,0.0227,0,0,
ISR_POLITICAL,israel,flawed,False,-0.85,-2.1305,-0.5156,0,0,
INTL_ACTORS,un,traumatic,False,-0.9295,-1.3543,-0.4978,0,0,
INTL_ACTORS,un,hostile,False,0.0,-1.1626,-1.6131,0,0,
INTL_ACTORS,un,friendly,False,0.0,1.4366,1.1115,0,0,
INTL_ACTORS,un,hostile,False,0.0,-1.1626,-1.6131,0,0,
INTL_ACTORS,un,entire,False,-0.8636,0.4004,0.2851,0,0,
PAL_RESISTANCE,gaza,calm,False,0.0,-0.2695,1.7173,0,0,
PAL_RESISTANCE,gaza,beneficial,False,0.9015,0.8278,0.3067,0,0,
PAL_RESISTANCE,gaza,righteous,False,-0.9102,-0.8737,1.2308,0,0,
PAL_RESISTANCE,gaza,immaculate,False,-0.9102,0.2622,1.4543,0,0,
PAL_RESISTANCE,gaza,not_addicted,True,-0.0,1.07,0.3453,0,0,
PAL_RESISTANCE,gaza,angry,False,-0.7566,-1.7447,-0.7775,0,0,
INTL_ACTORS,trump,not_stupid,True,-0.0,1.9337,0.9849,0,0,
ISR_POLITICAL,netanyahu,understandable,False,0.0,-0.4257,0.5953,0,0,
INTL_ACTORS,un,dramatic,False,0.0,0.3678,0.2745,0,0,
INTL_ACTORS,un,tangible,False,0.865,0.7106,0.8282,0,0,
PAL_POLITICAL,pa,painful,False,-0.9305,-1.4033,-0.4238,0,0,
PAL_POLITICAL,pa,troubling,False,-0.9305,-1.4184,-0.571,0,0,
INTL_ACTORS,un,dominant,False,0.0,0.2861,-0.4271,0,0,
PAL_POLITICAL,pa,unsettling,False,-0.8872,-1.2774,-0.6264,0,0,
ISR_POLITICAL,israel,not_present,True,0.815,-0.745,-0.4826,0,0,
INTL_ACTORS,un,unusual,False,-0.5572,0.0116,-0.0426,0,0,
PAL_ORG,hamas,precise,False,0.0,1.5582,0.4709,0,0,
INTL_ACTORS,un,unresolved,False,-0.6601,-1.4131,-0.0164,0,0,
ISR_POLITICAL,israel,achievable,False,0.0,0.7061,0.7141,0,0,
INTL_ACTORS,usa,strict,False,0.0,0.2448,-0.0068,0,0,
PAL_RESISTANCE,gaza,doubtful,False,-0.8849,-1.1935,0.0938,0,0,
INTL_ACTORS,un,perennial,False,0.0,-0.0826,0.5722,0,0,
INTL_ACTORS,un,unclear,False,0.0,-1.4318,-0.4139,0,0,
INTL_ACTORS,saudi arabia,quick,False,0.8165,1.0432,0.6156,0,0,
INTL_ACTORS,un,enormous,False,0.0,0.4165,-0.1265,0,0,
INTL_ACTORS,un,ineffective,False,-0.6702,-2.6097,-1.3093,0,0,
INTL_ACTORS,un,frustrating,False,-0.6702,-1.6346,-0.3223,0,0,
PAL_ORG,hamas,enthusiastic,False,-0.5936,0.6737,0.7287,0,0,
INTL_ACTORS,un,unequivocal,False,0.0,-0.0952,0.5401,0,0,
INTL_ACTORS,un,unclear,False,0.0,-1.4318,-0.4139,0,0,
INTL_ACTORS,un,unclear,False,-0.7475,-1.4318,-0.4139,0,0,
INTL_ACTORS,un,capable,False,-0.7475,1.7875,0.2008,0,0,
INTL_ACTORS,un,willing,False,0.7979,0.0487,0.4851,0,0,
INTL_ACTORS,un,unclear,False,-0.7475,-1.4318,-0.4139,0,0,
INTL_ACTORS,un,capable,False,-0.7475,1.7875,0.2008,0,0,
PAL_POLITICAL,pa,prepared,False,0.0,0.6696,0.5031,0,0,
PAL_POLITICAL,pa,dedicated,False,-0.5482,2.1516,0.5092,0,0,
INTL_ACTORS,un,not_unique,True,-0.0,-2.2745,-0.857,0,0,
INTL_ACTORS,un,dramatic,False,-0.5922,0.3678,0.2745,0,0,
ISR_POLITICAL,israel,geopolitical,False,-0.8276,-0.0148,-0.6893,0,0,
INTL_ACTORS,iran,ayatollah,False,-0.8958,-0.7089,-0.5566,0,0,
INTL_ACTORS,iran,vast,False,-0.5153,0.5041,-0.021,0,0,
INTL_ACTORS,iran,inevitable,False,-0.7493,-1.1798,-0.2232,0,0,
INTL_ACTORS,iran,absent,False,-0.6139,-1.3505,0.2149,0,0,
INTL_ACTORS,iran,ayatollah,False,-0.8408,-0.7089,-0.5566,0,0,
INTL_ACTORS,iran,enraged,False,-0.7987,-1.7428,-1.1592,0,0,
INTL_ACTORS,iran,regular,False,-0.7256,0.7411,0.3868,0,0,
ISR_POLITICAL,israel,not_prepared,True,0.8044,-0.6696,-0.5031,0,0,
INTL_ACTORS,usa,defensive,False,0.0,-0.1636,-0.3229,0,0,
INTL_ACTORS,un,immense,False,0.0,0.4737,0.342,0,0,
INTL_ACTORS,usa,imminent,False,-0.516,-0.8919,-0.4877,0,0,
ISR_POLITICAL,israel,preemptive,False,-0.516,-0.3514,-0.7627,0,0,
INTL_ACTORS,iran,militant,False,-0.6833,-0.3515,-1.5738,0,0,
ISR_POLITICAL,israel,preemptive,False,-0.6833,-0.3514,-0.7627,0,0,
ISR_POLITICAL,israel,preemptive,False,0.0,-0.3514,-0.7627,0,0,
ISR_POLITICAL,israel,hesitant,False,-0.8218,-1.3026,0.2205,0,0,
ISR_POLITICAL,israel,hostile,False,-0.8218,-1.1626,-1.6131,0,0,
PAL_POLITICAL,pa,corneal,False,-0.5449,-0.4808,-0.4035,0,0,
ISR_POLITICAL,israel,just,False,-0.6566,0.1894,0.6815,0,0,
ISR_POLITICAL,israel,livable,False,-0.6566,0.1589,1.599,0,0,
INTL_ACTORS,un,unusual,False,0.0,0.0116,-0.0426,0,0,
INTL_ACTORS,un,uncontrolled,False,-0.8274,-1.6605,-1.2386,0,0,
INTL_ACTORS,iran,cold,False,0.0,-0.3012,-0.1537,0,0,
INTL_ACTORS,iran,hostile,False,-0.7571,-1.1626,-1.6131,0,0,
INTL_ACTORS,un,unjustified,False,-0.717,-2.1718,-1.2313,0,0,
INTL_ACTORS,iran,revolutionary,False,-0.722,1.6469,-0.1687,0,0,
INTL_ACTORS,un,resounding,False,0.0,-0.2132,0.6437,0,0,
INTL_ACTORS,iran,brutal,False,0.0,-0.8285,-2.3151,0,0,
INTL_ACTORS,un,blunt,False,0.0,-0.7468,-0.3139,0,0,
INTL_ACTORS,un,fertile,False,-0.5877,-0.1995,0.4437,0,0,
INTL_ACTORS,iran,definitive,False,-0.5042,0.6705,0.5668,0,0,
PAL_POLITICAL,pa,separatist,False,-0.5042,-0.4337,-1.6399,0,0,
INTL_ACTORS,un,pregnant,False,-0.8518,-1.0563,0.162,0,0,
INTL_ACTORS,un,not_unique,True,0.4976,-2.2745,-0.857,0,0,
ISR_POLITICAL,israel,free,False,0.0,1.1814,0.4539,0,0,
SETTLERS,settlers,extremist,False,0.0,-1.0364,-2.2587,0,0,
INTL_ACTORS,usa,not_ready,True,0.5846,-1.0796,-0.7275,0,0,
INTL_ACTORS,un,unwilling,False,-0.7394,-1.857,-0.2321,0,0,
ISR_POLITICAL,israel,further,False,-0.7736,0.679,0.1394,0,0,
ISR_POLITICAL,israel,radical,False,-0.6211,0.2301,-0.9022,0,0,
ISR_POLITICAL,israel,sacred,False,0.0,0.2496,1.2392,0,0,
ISR_POLITICAL,israel,inevitable,False,0.0,-1.1798,-0.2232,0,0,
INTL_ACTORS,un,rewarding,False,0.0,0.4136,0.547,0,0,
ISR_POLITICAL,israel,quaint,False,0.596,-0.4894,1.409,0,0,
PAL_POLITICAL,pa,parallel,False,0.0,0.9018,-0.1397,0,0,
PAL_POLITICAL,pa,frozen,False,0.0,-0.581,0.1731,0,0,
INTL_ACTORS,un,unstable,False,-0.8316,-2.3618,-1.2943,0,0,
INTL_ACTORS,egypt,logistical,False,-0.661,0.4142,-0.5372,0,0,
ISR_POLITICAL,israel,hysterical,False,-0.7866,-1.8699,-0.6678,0,0,
INTL_ACTORS,turkey,fractured,False,-0.8682,-1.7,-0.2792,0,0,
INTL_ACTORS,qatar,coherent,False,0.0,0.3077,0.8538,0,0,
INTL_ACTORS,qatar,disproportionate,False,0.0,-1.6693,-0.9364,0,0,
INTL_ACTORS,un,underlying,False,0.0,-0.1757,0.1002,0,0,
INTL_ACTORS,un,consistent,False,0.0,0.9403,0.6484,0,0,
INTL_ACTORS,un,prolonged,False,0.0,-0.9647,-0.3409,0,0,
INTL_ACTORS,trump,voluntary,False,0.0,-0.1064,0.6187,0,0,
INTL_ACTORS,un,unprecedented,False,-0.8422,0.7364,-0.5512,0,0,
INTL_ACTORS,trump,dear,False,-0.843,-0.3313,0.6703,0,0,
ISR_POLITICAL,netanyahu,satisfied,False,0.0,0.0699,0.9311,0,0,
ISR_POLITICAL,israel,nominal,False,-0.6643,0.2368,0.3928,0,0,
INTL_ACTORS,un,unattainable,False,0.0,-1.1068,0.4852,0,0,
